"Date","DCCrho"
2021-07-29,-0.149691250126915
2021-08-02,-0.17302327865688
2021-08-03,-0.256179114563961
2021-08-04,-0.255548702575883
2021-08-05,-0.24129283420216
2021-08-09,-0.204831848191231
2021-08-10,-0.204060164733274
2021-08-11,-0.203953596105096
2021-08-12,-0.174221187079631
2021-08-16,-0.139685309646341
2021-08-17,-0.124512702145408
2021-08-18,-0.162173973725281
2021-08-19,-0.118023573163037
2021-08-23,-0.130156308502633
2021-08-24,-0.172400373691204
2021-08-25,-0.14051976667079
2021-08-26,-0.156487462287504
2021-08-30,-0.165064454684148
2021-08-31,-0.173801373757555
2021-09-01,-0.159917157047439
2021-09-02,-0.169152285579218
2021-09-06,-0.167494512979874
2021-09-08,-0.176109160267035
2021-09-09,-0.25902572878936
2021-09-13,-0.258264204015197
2021-09-14,-0.245469269580946
2021-09-15,-0.232812922700062
2021-09-16,-0.222436896905886
2021-09-20,-0.220667114125958
2021-09-21,-0.296912436435721
2021-09-22,-0.301967891554594
2021-09-23,-0.267511226540254
2021-09-27,-0.256379002008591
2021-09-28,-0.252628303707116
2021-09-29,-0.263136619609724
2021-09-30,-0.253685908883771
2021-10-04,-0.22850084625071
2021-10-05,-0.223080150774316
2021-10-06,-0.232364955327489
2021-10-07,-0.204213001075541
2021-10-11,-0.189225828217304
2021-10-13,-0.161912873902299
2021-10-14,-0.182853433447714
2021-10-18,-0.183769484885781
2021-10-19,-0.16786246937457
2021-10-20,-0.204001378389482
2021-10-21,-0.203834868700038
2021-10-25,-0.302685326899595
2021-10-26,-0.123736322018589
2021-10-27,-0.138828890837389
2021-10-28,-0.155982596692448
2021-11-01,-0.0687392431875103
2021-11-03,-0.0915573131757971
2021-11-04,-0.0868238775078914
2021-11-05,0.0244863349590769
2021-11-08,-0.0136808721765166
2021-11-09,-0.0535031751978307
2021-11-10,-0.0755667368970989
2021-11-11,-0.0830874361415294
2021-11-12,-0.087092673138616
2021-11-16,-0.0725660396425547
2021-11-17,-0.0717150805280439
2021-11-18,-0.0758214252493276
2021-11-19,-0.104052864324581
2021-11-22,-0.10289820362301
2021-11-23,-0.12426104151998
2021-11-24,-0.14608834278037
2021-11-25,-0.164614082959883
2021-11-26,-0.103838223047823
2021-11-29,-0.0778271152904123
2021-11-30,-0.0935197939253244
2021-12-01,-0.112998630577066
2021-12-02,-0.15256326188143
2021-12-03,-0.176692775916222
2021-12-06,-0.17992080652332
2021-12-07,-0.184686110531234
2021-12-08,-0.179093638689739
2021-12-09,-0.186670111891217
2021-12-10,-0.157284589226734
2021-12-13,-0.143432727142138
2021-12-14,-0.100933088746884
2021-12-15,-0.185939570794402
2021-12-16,-0.181736826873204
2021-12-17,-0.181268053014677
2021-12-20,-0.185140068755643
2021-12-21,-0.187367351072566
2021-12-22,-0.220235075078643
2021-12-23,-0.214795447260307
2021-12-27,-0.181221168516688
2021-12-28,-0.174441628598255
2021-12-29,-0.157387044138419
2021-12-30,-0.164028057383367
2022-01-03,-0.0360968576424697
2022-01-04,0.126717986859858
2022-01-05,-0.039256063295487
2022-01-06,-0.0538491594219025
2022-01-07,-0.0496157651509081
2022-01-10,-0.0861387640435563
2022-01-11,-0.0942589946353222
2022-01-12,-0.123626048254561
2022-01-13,-0.0872885558944276
2022-01-14,-0.0945438988491579
2022-01-17,-0.112624180885646
2022-01-18,-0.128730294357916
2022-01-19,-0.132322950151883
2022-01-20,-0.150543300873706
2022-01-21,-0.266917500411268
2022-01-24,-0.257838182192068
2022-01-25,-0.261192253158097
2022-01-26,-0.244507449694267
2022-01-27,-0.252533915100683
2022-01-28,-0.231477895058998
2022-01-31,-0.219495552985409
2022-02-01,-0.218558344437156
2022-02-02,-0.306406153785559
2022-02-03,-0.310584711714109
2022-02-04,-0.291166029679496
2022-02-07,-0.258791810155235
2022-02-08,-0.203279648099981
2022-02-09,-0.147606184336121
2022-02-10,-0.155697458775523
2022-02-11,-0.158446789499169
2022-02-14,-0.177905475794474
2022-02-15,-0.180319397806724
2022-02-16,-0.184005087591341
2022-02-17,-0.207588257953444
2022-02-18,-0.198176508310393
2022-02-21,-0.21447499592623
2022-02-22,-0.143605552965229
2022-02-23,-0.139766983220905
2022-02-24,-0.148218490428598
2022-02-25,-0.131428321079181
2022-03-02,0.18943600781333
2022-03-03,0.0960414676810125
2022-03-04,0.0673781018462238
2022-03-07,0.0569338170526849
2022-03-08,0.00390333152313418
2022-03-09,-0.0191414738314632
2022-03-10,-0.0747421823410566
2022-03-11,-0.0601814079855379
2022-03-14,-0.0738840144134728
2022-03-15,-0.059595239125474
2022-03-16,-0.0661354479539294
2022-03-17,-0.0418993611308913
2022-03-18,-0.0696412875678504
2022-03-21,-0.106844139842293
2022-03-22,-0.126622438940386
2022-03-23,-0.134101003701631
2022-03-24,-0.150226233259329
2022-03-25,-0.187506106541859
2022-03-28,-0.188055707413191
2022-03-29,-0.203480303961583
2022-03-30,-0.201428277508777
2022-03-31,-0.206143984427878
2022-04-04,-0.166270274117859
2022-04-05,-0.360766373039317
2022-04-06,-0.364709921570632
2022-04-07,-0.347071379218954
2022-04-11,-0.317996315791472
2022-04-12,-0.28681720127577
2022-04-13,-0.268122593686706
2022-04-14,-0.204917674820208
2022-04-18,-0.204056649640365
2022-04-19,-0.174624135177865
2022-04-20,-0.155240774809121
2022-04-25,-0.142887614358799
2022-04-26,0.111710962760405
2022-04-27,0.101959590093486
2022-04-28,0.0456978589532513
2022-05-02,0.000948863376349913
2022-05-03,-0.108033610643727
2022-05-04,-0.0955645828927851
