"Date","DCCrho"
2021-07-29,-0.278533190496115
2021-08-02,-0.308353913240181
2021-08-03,-0.413458437112629
2021-08-04,-0.406215546223161
2021-08-05,-0.388023247736175
2021-08-09,-0.339926066553684
2021-08-10,-0.340359030596671
2021-08-11,-0.336876024664403
2021-08-12,-0.304070988635074
2021-08-16,-0.260198016766811
2021-08-17,-0.198437879798379
2021-08-18,-0.253979174606245
2021-08-19,-0.191470444717093
2021-08-23,-0.208753960387071
2021-08-24,-0.264441743836477
2021-08-25,-0.204962936444179
2021-08-26,-0.236540200884696
2021-08-30,-0.26125179082647
2021-08-31,-0.300154049634848
2021-09-01,-0.28129710075335
2021-09-02,-0.294250324672486
2021-09-06,-0.287978778318057
2021-09-08,-0.301448607860227
2021-09-09,-0.447368007999083
2021-09-13,-0.457886980789186
2021-09-14,-0.441165290853651
2021-09-15,-0.418400765096913
2021-09-16,-0.39691418418085
2021-09-20,-0.390859843359909
2021-09-21,-0.445126118937002
2021-09-22,-0.457987135427937
2021-09-23,-0.416552922874029
2021-09-27,-0.406029950913614
2021-09-28,-0.437450361065577
2021-09-29,-0.442497033123773
2021-09-30,-0.429051968208162
2021-10-04,-0.395319275631755
2021-10-05,-0.387905705889771
2021-10-06,-0.395288025274981
2021-10-07,-0.352151982043863
2021-10-11,-0.330919943865585
2021-10-13,-0.290663196258514
2021-10-14,-0.31545934061786
2021-10-18,-0.318170607167699
2021-10-19,-0.282440833093813
2021-10-20,-0.332186337176901
2021-10-21,-0.334160225764591
2021-10-25,-0.454845773154872
2021-10-26,-0.264378984447798
2021-10-27,-0.27616580174496
2021-10-28,-0.299081932716861
2021-11-01,-0.217700959383786
2021-11-03,-0.238787667980971
2021-11-04,-0.23618887178744
2021-11-05,-0.0837419794901009
2021-11-08,-0.129406241607339
2021-11-09,-0.189088519179716
2021-11-10,-0.211176461750221
2021-11-11,-0.212362040105248
2021-11-12,-0.206722466453019
2021-11-16,-0.199312824541345
2021-11-17,-0.195046760868129
2021-11-18,-0.201405254472135
2021-11-19,-0.233408702785517
2021-11-22,-0.227674470998415
2021-11-23,-0.261510017117233
2021-11-24,-0.291257112821515
2021-11-25,-0.299555509347304
2021-11-26,-0.198062213734674
2021-11-29,-0.155787834436515
2021-11-30,-0.182379162828772
2021-12-01,-0.212202228909519
2021-12-02,-0.260808879267301
2021-12-03,-0.315196691378872
2021-12-06,-0.323222702998572
2021-12-07,-0.32805389244083
2021-12-08,-0.334935993805331
2021-12-09,-0.342807412971612
2021-12-10,-0.316472629874922
2021-12-13,-0.302540723541313
2021-12-14,-0.232978925653238
2021-12-15,-0.344893817220842
2021-12-16,-0.331131274870814
2021-12-17,-0.327420573423805
2021-12-20,-0.330922824202363
2021-12-21,-0.334412984850217
2021-12-22,-0.372604961634465
2021-12-23,-0.367110029502528
2021-12-27,-0.336440218575355
2021-12-28,-0.32704822862011
2021-12-29,-0.298040342863413
2021-12-30,-0.306032390911629
2022-01-03,-0.14479060002947
2022-01-04,0.0363729265135535
2022-01-05,-0.198972857751294
2022-01-06,-0.195070543691782
2022-01-07,-0.169322936641784
2022-01-10,-0.207629835239928
2022-01-11,-0.208273032623332
2022-01-12,-0.250682188767994
2022-01-13,-0.224473771408315
2022-01-14,-0.236834838589007
2022-01-17,-0.253593104489267
2022-01-18,-0.2687374535267
2022-01-19,-0.269688490065261
2022-01-20,-0.302568970791689
2022-01-21,-0.475877239370565
2022-01-24,-0.458657161616503
2022-01-25,-0.456721546630567
2022-01-26,-0.436301974664954
2022-01-27,-0.445897772390469
2022-01-28,-0.416531238775565
2022-01-31,-0.39545277301859
2022-02-01,-0.392196975418527
2022-02-02,-0.46499512180415
2022-02-03,-0.468501341475292
2022-02-04,-0.448249676253321
2022-02-07,-0.411226626017491
2022-02-08,-0.322846233644711
2022-02-09,-0.27846180485188
2022-02-10,-0.287925515782622
2022-02-11,-0.294746698183574
2022-02-14,-0.312890159603431
2022-02-15,-0.317042504489527
2022-02-16,-0.331242518030653
2022-02-17,-0.369809939624873
2022-02-18,-0.348580667868146
2022-02-21,-0.373977292248897
2022-02-22,-0.281347499275706
2022-02-23,-0.285669172725635
2022-02-24,-0.300311077659186
2022-02-25,-0.278161204251137
2022-03-02,0.0942077549968952
2022-03-03,-0.0318467271877579
2022-03-04,-0.0680540061201029
2022-03-07,-0.0648840662486267
2022-03-08,-0.121424042694963
2022-03-09,-0.161463143576596
2022-03-10,-0.236578817629435
2022-03-11,-0.201122236458428
2022-03-14,-0.190909164804343
2022-03-15,-0.175437748106882
2022-03-16,-0.177048741851228
2022-03-17,-0.138008787180809
2022-03-18,-0.169416596164016
2022-03-21,-0.222207830109413
2022-03-22,-0.249236479650058
2022-03-23,-0.292813138235773
2022-03-24,-0.310189581526818
2022-03-25,-0.379634343002064
2022-03-28,-0.373085979607406
2022-03-29,-0.396946799650351
2022-03-30,-0.380198541997245
2022-03-31,-0.377949957053309
2022-04-04,-0.322959577319193
2022-04-05,-0.56886901213169
2022-04-06,-0.559350514881231
2022-04-07,-0.543115087421461
2022-04-11,-0.514738441973513
2022-04-12,-0.496259819123085
2022-04-13,-0.464144127810086
2022-04-14,-0.375997972098892
2022-04-18,-0.372393427421196
2022-04-19,-0.336417496729898
2022-04-20,-0.301937455980582
2022-04-25,-0.298633996362983
2022-04-26,-0.0847238622822121
2022-04-27,-0.0922426042599738
2022-04-28,-0.140843240345777
2022-05-02,-0.175712388462719
2022-05-03,-0.317054601475625
2022-05-04,-0.311325340952735
2022-05-05,-0.324778587951744
