"Date","DCCrho"
2021-07-29,-0.291571507881873
2021-08-02,-0.316186396657132
2021-08-03,-0.403594184993575
2021-08-04,-0.399101927742992
2021-08-05,-0.383313718942515
2021-08-09,-0.33997463098438
2021-08-10,-0.340566488660847
2021-08-11,-0.337236918932321
2021-08-12,-0.307836674385735
2021-08-16,-0.266890681437162
2021-08-17,-0.199676867256667
2021-08-18,-0.238381215060324
2021-08-19,-0.201640158094339
2021-08-23,-0.216998113909081
2021-08-24,-0.258169568682819
2021-08-25,-0.210928972164015
2021-08-26,-0.238373580535845
2021-08-30,-0.260444096764897
2021-08-31,-0.291781907146362
2021-09-01,-0.281378646103175
2021-09-02,-0.293560306505761
2021-09-06,-0.292445652440564
2021-09-08,-0.305263269217389
2021-09-09,-0.416884433436174
2021-09-13,-0.42085566080137
2021-09-14,-0.408643625936527
2021-09-15,-0.392095630203997
2021-09-16,-0.376649924362644
2021-09-20,-0.373178612646956
2021-09-21,-0.430232561472495
2021-09-22,-0.435720436039235
2021-09-23,-0.405456942085108
2021-09-27,-0.396233335429808
2021-09-28,-0.416400885847636
2021-09-29,-0.42032279030539
2021-09-30,-0.410018667687371
2021-10-04,-0.384065861265812
2021-10-05,-0.378247913639972
2021-10-06,-0.385814965962868
2021-10-07,-0.354411736993394
2021-10-11,-0.3368959885648
2021-10-13,-0.305702451344604
2021-10-14,-0.325036676666097
2021-10-18,-0.326844051206713
2021-10-19,-0.295392898583388
2021-10-20,-0.338322924420047
2021-10-21,-0.339758176957934
2021-10-25,-0.449437221833024
2021-10-26,-0.293634258963398
2021-10-27,-0.302445377758927
2021-10-28,-0.318177858807457
2021-11-01,-0.248480542161517
2021-11-03,-0.265112482925096
2021-11-04,-0.262483829830306
2021-11-05,-0.12998574292615
2021-11-08,-0.167825784874426
2021-11-09,-0.216673095102789
2021-11-10,-0.235328767518938
2021-11-11,-0.234613922329542
2021-11-12,-0.229020469284533
2021-11-16,-0.220763472032969
2021-11-17,-0.215877882238666
2021-11-18,-0.220152353169242
2021-11-19,-0.248687387594043
2021-11-22,-0.241140466549397
2021-11-23,-0.272514889858523
2021-11-24,-0.299888183639048
2021-11-25,-0.301775665182373
2021-11-26,-0.198739594691471
2021-11-29,-0.156897807086344
2021-11-30,-0.183694539467667
2021-12-01,-0.212502790356
2021-12-02,-0.25823009341046
2021-12-03,-0.304598277073972
2021-12-06,-0.313623111237924
2021-12-07,-0.320395550556969
2021-12-08,-0.328414158115223
2021-12-09,-0.335756104101877
2021-12-10,-0.314024012747011
2021-12-13,-0.303099853156804
2021-12-14,-0.238816218659587
2021-12-15,-0.344307018502412
2021-12-16,-0.334521663124769
2021-12-17,-0.331783632982294
2021-12-20,-0.334658075075121
2021-12-21,-0.337618727103453
2021-12-22,-0.369980376735843
2021-12-23,-0.365280510401243
2021-12-27,-0.337957106398107
2021-12-28,-0.329592864244963
2021-12-29,-0.302191079636892
2021-12-30,-0.309762536947914
2022-01-03,-0.153084929675982
2022-01-04,0.0261709481509192
2022-01-05,-0.191326424305721
2022-01-06,-0.198193782162528
2022-01-07,-0.188465775918985
2022-01-10,-0.222524475823993
2022-01-11,-0.225309214330567
2022-01-12,-0.262157233268045
2022-01-13,-0.241462958761808
2022-01-14,-0.253541794987031
2022-01-17,-0.268678082878428
2022-01-18,-0.28214378169862
2022-01-19,-0.283546783343949
2022-01-20,-0.309627311233296
2022-01-21,-0.454318240170038
2022-01-24,-0.439413441219863
2022-01-25,-0.439134917153561
2022-01-26,-0.421820140349537
2022-01-27,-0.431777935462212
2022-01-28,-0.406234096079881
2022-01-31,-0.38760129865452
2022-02-01,-0.385959869815533
2022-02-02,-0.453307941659634
2022-02-03,-0.457532400211788
2022-02-04,-0.439220979990345
2022-02-07,-0.404994402953427
2022-02-08,-0.317512147810674
2022-02-09,-0.276609534419077
2022-02-10,-0.286045494992572
2022-02-11,-0.29395112614838
2022-02-14,-0.309447915860049
2022-02-15,-0.314333807380913
2022-02-16,-0.329003249234091
2022-02-17,-0.366737994990352
2022-02-18,-0.346895565718932
2022-02-21,-0.372570924932752
2022-02-22,-0.284987426168494
2022-02-23,-0.289737550298834
2022-02-24,-0.303713830746566
2022-02-25,-0.283659528242312
2022-03-02,0.0724697617684656
2022-03-03,-0.0465166890226732
2022-03-04,-0.080735099750792
2022-03-07,-0.0835067541056142
2022-03-08,-0.134419846973178
2022-03-09,-0.171744847724556
2022-03-10,-0.238821201652373
2022-03-11,-0.209395167448582
2022-03-14,-0.201682774804122
2022-03-15,-0.194047121610733
2022-03-16,-0.19767323677837
2022-03-17,-0.171297324913159
2022-03-18,-0.193242955571771
2022-03-21,-0.237900349659449
2022-03-22,-0.261673145552879
2022-03-23,-0.298576061239321
2022-03-24,-0.314284852811424
2022-03-25,-0.377931724404988
2022-03-28,-0.371896063393337
2022-03-29,-0.395098707965672
2022-03-30,-0.377878001515502
2022-03-31,-0.375608820752695
2022-04-04,-0.323225539139203
2022-04-05,-0.554146983900889
2022-04-06,-0.54565437060203
2022-04-07,-0.528336955335994
2022-04-11,-0.501472491967168
2022-04-12,-0.483651632672899
2022-04-13,-0.454805910518208
2022-04-14,-0.380837107181167
2022-04-18,-0.376436558307403
2022-04-19,-0.342392202870968
2022-04-20,-0.309939540553637
2022-04-25,-0.307381823865658
2022-04-26,-0.099977170227838
2022-04-27,-0.106424629427486
2022-04-28,-0.152322477743095
2022-05-02,-0.185394244237392
2022-05-03,-0.324818091877585
2022-05-04,-0.317498229976792
2022-05-05,-0.329246729175348
2022-05-09,-0.382622038954776
