"Date","DCCrho"
2021-07-29,-0.154621127282231
2021-08-02,-0.176876545048997
2021-08-03,-0.256442421486552
2021-08-04,-0.256725601353787
2021-08-05,-0.242891606328552
2021-08-09,-0.206908530658828
2021-08-10,-0.206295748753377
2021-08-11,-0.206234910452031
2021-08-12,-0.176287940540094
2021-08-16,-0.141457207936362
2021-08-17,-0.126961349592183
2021-08-18,-0.163728593645629
2021-08-19,-0.120689896284986
2021-08-23,-0.132797629688387
2021-08-24,-0.174672415200158
2021-08-25,-0.142498743990031
2021-08-26,-0.158334960260592
2021-08-30,-0.166865991598483
2021-08-31,-0.175534280309038
2021-09-01,-0.161783044204562
2021-09-02,-0.171230384432099
2021-09-06,-0.169568703858205
2021-09-08,-0.178437888781072
2021-09-09,-0.262959113593767
2021-09-13,-0.261973815084704
2021-09-14,-0.24909462581102
2021-09-15,-0.236297492481617
2021-09-16,-0.225736484056517
2021-09-20,-0.224307004400391
2021-09-21,-0.303137327113029
2021-09-22,-0.307534497873306
2021-09-23,-0.273452160813842
2021-09-27,-0.262133234500174
2021-09-28,-0.257381172646375
2021-09-29,-0.268030413833738
2021-09-30,-0.258555472484768
2021-10-04,-0.232816160619405
2021-10-05,-0.227347426815402
2021-10-06,-0.237079155654835
2021-10-07,-0.207646729533973
2021-10-11,-0.192066960585112
2021-10-13,-0.163401646032571
2021-10-14,-0.185116023635527
2021-10-18,-0.186141682641903
2021-10-19,-0.169334183259357
2021-10-20,-0.203865638219757
2021-10-21,-0.204252889087378
2021-10-25,-0.304003220074458
2021-10-26,-0.125930029425574
2021-10-27,-0.141013096180982
2021-10-28,-0.158050577385559
2021-11-01,-0.0702481029300075
2021-11-03,-0.0930413862836053
2021-11-04,-0.0881165860863461
2021-11-05,0.0247347691687082
2021-11-08,-0.0135189072281748
2021-11-09,-0.0537555141406518
2021-11-10,-0.0759455404005241
2021-11-11,-0.0831081907133573
2021-11-12,-0.0864587168127103
2021-11-16,-0.0715566269889733
2021-11-17,-0.0703530848553555
2021-11-18,-0.0740764527615113
2021-11-19,-0.103303969732556
2021-11-22,-0.101523203543216
2021-11-23,-0.12382349061909
2021-11-24,-0.146840560011432
2021-11-25,-0.165856834883969
2021-11-26,-0.104582485264378
2021-11-29,-0.0796187752204048
2021-11-30,-0.0951653133680038
2021-12-01,-0.114675516081303
2021-12-02,-0.154660997712875
2021-12-03,-0.178508119329904
2021-12-06,-0.18181385525544
2021-12-07,-0.186837564111512
2021-12-08,-0.181217728517984
2021-12-09,-0.189116858875038
2021-12-10,-0.158272544263137
2021-12-13,-0.143479256190753
2021-12-14,-0.0979119879206474
2021-12-15,-0.18585054708652
2021-12-16,-0.18209570434463
2021-12-17,-0.18207740599761
2021-12-20,-0.186403817769357
2021-12-21,-0.188989757388273
2021-12-22,-0.223785381778715
2021-12-23,-0.218343874670218
2021-12-27,-0.183124080778282
2021-12-28,-0.175846047069819
2021-12-29,-0.157425290492386
2021-12-30,-0.164583107834195
2022-01-03,-0.0235392016064002
2022-01-04,0.141036207809433
2022-01-05,-0.0291467933316528
2022-01-06,-0.0456082404319194
2022-01-07,-0.0431599333220808
2022-01-10,-0.0806987165175497
2022-01-11,-0.0900380640254258
2022-01-12,-0.120214308449145
2022-01-13,-0.0850800033883698
2022-01-14,-0.0929095963514913
2022-01-17,-0.111631470154612
2022-01-18,-0.128356126235316
2022-01-19,-0.132193912571948
2022-01-20,-0.151144979643545
2022-01-21,-0.272718769781087
2022-01-24,-0.263452994897992
2022-01-25,-0.266892096737714
2022-01-26,-0.249727904741204
2022-01-27,-0.258303047615237
2022-01-28,-0.236287902878429
2022-01-31,-0.223812628158254
2022-02-01,-0.22309586730699
2022-02-02,-0.314309208451986
2022-02-03,-0.317210391804113
2022-02-04,-0.297643461685694
2022-02-07,-0.265388975640757
2022-02-08,-0.209975303827025
2022-02-09,-0.154130294540663
2022-02-10,-0.161531166466837
2022-02-11,-0.163716775044455
2022-02-14,-0.182840710013665
2022-02-15,-0.184916468279323
2022-02-16,-0.188190522658021
2022-02-17,-0.211815742228523
2022-02-18,-0.201980031465822
2022-02-21,-0.218958694596529
2022-02-22,-0.143952782811676
2022-02-23,-0.139924837754046
2022-02-24,-0.148747658425426
2022-02-25,-0.13070481920311
2022-03-02,0.20647770841681
2022-03-03,0.114135209668793
2022-03-04,0.0825117525657731
2022-03-07,0.0687234596769994
2022-03-08,0.0144723117855558
2022-03-09,-0.0103662462009991
2022-03-10,-0.067576661644551
2022-03-11,-0.0542993738093879
2022-03-14,-0.0695051049510867
2022-03-15,-0.0563607709851708
2022-03-16,-0.0635627600621811
2022-03-17,-0.0394962809940992
2022-03-18,-0.0679669115390288
2022-03-21,-0.105967201626447
2022-03-22,-0.12636508462471
2022-03-23,-0.134166141675895
2022-03-24,-0.150954483676027
2022-03-25,-0.190170564802875
2022-03-28,-0.190782979329781
2022-03-29,-0.207349879040672
2022-03-30,-0.204807347654686
2022-03-31,-0.209701262546505
2022-04-04,-0.167716557253988
2022-04-05,-0.369259621945056
2022-04-06,-0.372643349877756
2022-04-07,-0.354291177753689
2022-04-11,-0.324898220962827
2022-04-12,-0.293107852321133
2022-04-13,-0.27406416468392
2022-04-14,-0.208940534709793
2022-04-18,-0.207916925735323
2022-04-19,-0.178497725571685
2022-04-20,-0.159025450949161
2022-04-25,-0.146673119670976
2022-04-26,0.107358540301478
2022-04-27,0.0978654216617252
2022-04-28,0.0428736628994215
2022-05-02,-0.00112484909107412
2022-05-03,-0.107701344510306
2022-05-04,-0.0958924226196879
