Date,Forecast
2023-11-18,-0.3593098
2023-11-19,-0.3469285
2023-11-20,-0.36533752
2023-11-21,-0.350897
2023-11-22,-0.36065185
2023-11-23,-0.35724285
2023-11-24,-0.3476163
2023-11-25,-0.35731673
2023-11-26,-0.35336617
2023-11-27,-0.3584019
2023-11-28,-0.35420966
2023-11-29,-0.3632912
2023-11-30,-0.36635703
2023-12-01,-0.35610938
2023-12-02,-0.36390138
2023-12-03,-0.363191
2023-12-04,-0.35330483
2023-12-05,-0.35010064
2023-12-06,-0.35743397
2023-12-07,-0.34555885
2023-12-08,-0.35533237
2023-12-09,-0.35172367
2023-12-10,-0.34592637
2023-12-11,-0.34794253
2023-12-12,-0.33836055
2023-12-13,-0.36037332
2023-12-14,-0.3460719
2023-12-15,-0.35609776
2023-12-16,-0.35373554
2023-12-17,-0.35434255
2023-12-18,-0.36666363
2023-12-19,-0.3036481
2023-12-20,-0.32754776
2023-12-21,-0.3256893
2023-12-22,-0.32169983
2023-12-23,-0.32312968
2023-12-24,-0.3245027
2023-12-25,-0.3199709
2023-12-26,-0.31701377
2023-12-27,-0.31654376
2023-12-28,-0.3147366
