Date,Forecast
2023-12-05,0.7265497
2023-12-06,0.7291674
2023-12-07,0.72757554
2023-12-08,0.7235539
2023-12-09,0.6721271
2023-12-10,0.6391415
2023-12-11,0.66789955
2023-12-12,0.6590957
2023-12-13,0.6722033
2023-12-14,0.6767134
2023-12-15,0.66778517
2023-12-16,0.6672792
2023-12-17,0.67025656
2023-12-18,0.6666552
2023-12-19,0.4929415
2023-12-20,0.4846495
2023-12-21,0.48946232
2023-12-22,0.4791186
2023-12-23,0.48283374
2023-12-24,0.48245597
2023-12-25,0.49340317
2023-12-26,0.48902583
2023-12-27,0.48832303
2023-12-28,0.49982318
