Date,Forecast
2023-12-04,0.7134716
2023-12-05,0.718868
2023-12-06,0.7222656
2023-12-07,0.7272968
2023-12-08,0.7182612
2023-12-09,0.6992814
2023-12-10,0.70114326
2023-12-11,0.6934179
2023-12-12,0.7009732
2023-12-13,0.70159376
2023-12-14,0.6956115
2023-12-15,0.7084394
2023-12-16,0.70555747
2023-12-17,0.7112162
2023-12-18,0.7061387
2023-12-19,0.6889594
2023-12-20,0.69004256
2023-12-21,0.6984482
2023-12-22,0.6753154
2023-12-23,0.6915939
2023-12-24,0.6893551
2023-12-25,0.69644856
2023-12-26,0.70010924
2023-12-27,0.69915855
2023-12-28,0.69642824
