"Date","DCCrho"
2019-12-27,0.0180723537139227
2019-12-30,0.0180676322375318
2020-01-02,0.0176785542162179
2020-01-03,0.0174796300749922
2020-01-06,0.0174752830308045
2020-01-07,0.0165151263201396
2020-01-08,0.0165543525219938
2020-01-09,0.0160597493526094
2020-01-10,0.0152794559389404
2020-01-13,0.0146497346985375
2020-01-14,0.0163372820107205
2020-01-15,0.0148143722508317
2020-01-16,0.0153775661103297
2020-01-17,0.0140287981760568
2020-01-20,0.0146305006387387
2020-01-21,0.0136438868389408
2020-01-22,0.0149381220071913
2020-01-23,0.0139324653387797
2020-01-24,0.0163831513023148
2020-01-27,0.0176259976755581
2020-01-28,0.018070226621506
2020-01-29,0.0154727061462371
2020-01-30,0.015740318339797
2020-01-31,0.015552595339766
2020-02-03,0.0156674709205736
2020-02-04,0.0134916123065094
2020-02-05,0.0138948889169184
2020-02-06,0.0140215907274719
2020-02-07,0.0140776706183043
2020-02-10,0.0132928566373238
2020-02-11,0.0137491820636622
2020-02-12,0.012469127733013
2020-02-13,0.0124927740597001
2020-02-14,0.0146219164757167
2020-02-17,0.0145971513036544
2020-02-18,0.0134895682983996
2020-02-19,0.0118363864481824
2020-02-20,0.00899604587873501
2020-02-21,0.00617977964958733
2020-02-26,0.00759270984145415
2020-02-27,0.013256808435028
2020-02-28,0.0106178380287314
2020-03-02,0.0133554811132077
2020-03-03,0.00810480168203343
2020-03-04,0.00855065644255134
2020-03-05,0.00549778859843256
2020-03-06,0.00614042252854833
2020-03-09,0.0155346172984732
2020-03-10,0.0584379402286753
2020-03-11,0.0599527496305255
2020-03-12,0.0572361727500309
2020-03-13,0.0566044936970953
2020-03-16,0.0536035757697636
2020-03-17,0.0562385522436487
2020-03-18,0.054197290701705
2020-03-19,0.0500942269684418
2020-03-20,0.047627494724631
2020-03-25,0.0453444798866314
2020-03-26,0.0427189189841362
2020-03-27,0.0398824399033889
2020-03-30,0.0380596201661902
2020-04-01,0.0364009236373425
2020-04-02,0.0335387327225007
2020-04-06,0.0314450158626117
2020-04-07,0.0303015462577011
2020-04-08,0.0304980162419961
2020-04-13,0.0274033173239164
2020-04-14,0.0101216361415513
2020-04-15,0.0228507344350053
2020-04-16,0.0204060319633949
2020-04-20,0.0211574707062692
2020-04-22,0.0205908441847743
2020-04-23,0.0187878799668934
2020-04-27,0.0177155456310801
2020-04-28,0.0168008503408614
2020-04-29,0.00975775151424934
2020-04-30,0.0103977100072632
2020-05-04,0.0110840918567968
2020-05-05,0.0116482441206981
2020-05-06,0.0106976914308643
2020-05-07,0.0105572991894702
2020-05-11,0.00117299780118343
2020-05-12,0.00603033156510071
2020-05-13,0.00407570146804185
2020-05-14,0.00714316261426916
2020-05-18,0.00706215846021443
2020-05-19,0.00735948210383311
2020-05-20,0.010020979996534
2020-05-21,0.0090165555999371
2020-05-26,0.0068944753635244
2020-05-27,0.00752289075524818
2020-05-28,0.00983525650194047
2020-06-01,0.0229211518459515
2020-06-02,0.0131930206158159
2020-06-03,0.00565373462081322
2020-06-04,0.00417398605581351
2020-06-08,0.00533544075468714
2020-06-09,0.00473003956307432
2020-06-10,0.00784037388856699
2020-06-16,0.00826624779992746
2020-06-17,0.00149192606147577
2020-06-18,0.00737923006528878
2020-06-22,0.010930647996635
2020-06-23,0.0114832955584554
2020-06-24,0.0118031720073969
2020-06-25,0.0124475375521025
2020-06-29,0.0101692850189702
2020-06-30,0.0090374959794152
2020-07-01,0.012573390326
2020-07-02,0.0110098497229251
2020-07-06,0.0130913187957047
2020-07-07,0.00814559359445996
2020-07-08,0.00962825573186803
2020-07-13,0.00844050300767746
2020-07-14,0.00927517586766951
2020-07-15,0.00856212105708554
2020-07-16,0.00694842456311442
2020-07-20,0.0081230413947948
2020-07-21,0.00818452786152231
2020-07-22,0.00754797333399131
2020-07-23,0.00170491030916999
2020-07-27,0.00332111293794559
2020-07-28,0.00441425402346673
2020-07-29,0.00815418829226167
2020-07-30,0.00826189605468676
2020-08-03,0.0114655341781644
2020-08-04,0.00919759187798118
2020-08-05,0.0116797267539549
2020-08-06,0.014757945751586
2020-08-10,0.014763098662601
2020-08-11,0.0142878408546914
2020-08-12,0.0187857571457999
2020-08-13,0.0216950531795128
2020-08-18,0.0193750554461423
2020-08-19,0.0133041617964657
2020-08-20,0.0125102646398461
2020-08-24,0.0130516636378587
2020-08-25,0.0133750575513764
2020-08-26,0.0127225921612261
2020-08-27,0.018105858978029
2020-08-31,0.0227011800404988
2020-09-01,0.0211561399920105
2020-09-02,0.020991893593289
2020-09-03,0.0223790723275869
2020-09-08,0.0207422685367779
2020-09-09,0.0196599317501439
2020-09-10,0.0183693792456592
2020-09-14,0.0163998144314669
2020-09-15,0.013153685127239
2020-09-16,0.0139234046813069
2020-09-17,0.0221020828965072
2020-09-21,0.0227903073959478
2020-09-22,0.0217527751008598
2020-09-23,0.0213023173894297
2020-09-24,0.0228433484161219
2020-09-28,0.0195262383392454
2020-09-29,0.0193405476177603
2020-09-30,0.0191151366322126
2020-10-01,0.0204124221347651
2020-10-05,0.0141999125498684
2020-10-06,0.00687530326741953
2020-10-07,0.00857037774514924
2020-10-08,0.00835405623933349
2020-10-13,0.00394896452845537
2020-10-14,0.00466509975704
2020-10-15,0.00495945173858772
2020-10-19,0.00126567003121811
2020-10-20,-0.00179420775619131
2020-10-21,0.0041309475957133
2020-10-22,0.0042209209470593
2020-10-26,0.00723442330994408
2020-10-27,0.008207431733558
2020-10-28,0.0164171749384032
2020-10-29,0.0203645418972343
2020-10-30,0.017526230505273
