"Date","DCCrho"
2021-07-29,0.0129849002206707
2021-08-02,0.0129809851163092
2021-08-03,0.0129431627708611
2021-08-04,0.0128040895269354
2021-08-05,0.0128309337053727
2021-08-09,0.0127033108577216
2021-08-10,0.0126871733018418
2021-08-11,0.0121048140125729
2021-08-12,0.0120382033849649
2021-08-17,0.0121147436072509
2021-08-18,0.0122542833459371
2021-08-19,0.0122237720980023
2021-08-23,0.0120793814868118
2021-08-24,0.0111072102494112
2021-08-25,0.0101372754047228
2021-08-26,0.00962530859883007
2021-08-30,0.00988203299149712
2021-08-31,0.00862569659314527
2021-09-01,0.00894267114077517
2021-09-02,0.00914209547034962
2021-09-06,0.00955681655125965
2021-09-08,0.00942716880972248
2021-09-09,0.00930820011975375
2021-09-13,0.00923415368686269
2021-09-14,0.00867118430719844
2021-09-15,0.00867459510544938
2021-09-16,0.00944645117667034
2021-09-20,0.00926920729819205
2021-09-21,0.011007220227681
2021-09-22,0.0110600128927434
2021-09-23,0.0111258504980777
2021-09-27,0.0113495991695947
2021-09-28,0.0114181102881654
2021-09-29,0.011712105570074
2021-09-30,0.010918233839434
2021-10-04,0.0112294516423599
2021-10-05,0.0115053182322787
2021-10-06,0.011677294305648
2021-10-07,0.0121856185151832
2021-10-13,0.0133877109908089
2021-10-14,0.0139198308865839
2021-10-18,0.012361213964174
2021-10-19,0.0114677240298763
2021-10-20,0.0111809833769863
2021-10-21,0.00613671044823673
2021-10-25,0.00709848241798014
2021-10-26,0.00648011561313793
2021-10-27,0.00793098131600992
2021-10-28,0.0100040057957486
2021-11-01,0.0105063473283756
2021-11-03,0.0109230184358173
2021-11-04,0.0080177793895986
2021-11-05,0.0100002006516828
2021-11-08,0.0101386171725641
2021-11-09,0.0081847042317634
2021-11-10,0.00865774809930531
2021-11-11,0.00783315117738118
2021-11-12,0.0074050935751334
2021-11-16,0.00923503503452615
2021-11-17,0.0138999624003865
2021-11-18,0.0143173296447096
2021-11-19,0.0135818337645973
2021-11-23,0.0158367802973337
2021-11-24,0.0170331258806964
2021-11-25,0.0169840525290883
2021-11-26,0.0161021924979881
2021-11-29,0.0183280919303374
2021-11-30,0.0179851076241728
2021-12-01,0.0184455502486017
2021-12-02,0.0143702198691192
2021-12-03,0.0146240188713542
2021-12-06,0.014865976815786
2021-12-07,0.014646542967143
2021-12-09,0.0143847285758909
2021-12-10,0.0155889882056136
2021-12-13,0.0163673034622223
2021-12-14,0.0224847326587733
2021-12-15,0.0223426238010356
2021-12-16,0.0222134051759246
2021-12-17,0.0209281162151272
2021-12-20,0.0206709696903405
2021-12-21,0.0196318035002294
2021-12-22,0.0166850663646413
2021-12-23,0.0177455006082605
2021-12-27,0.0167902074903188
2021-12-28,0.017487485635148
2021-12-29,0.0175479710597938
2021-12-30,0.0170194305955019
2022-01-03,0.0173397989270095
2022-01-04,0.0157862798246181
2022-01-05,0.0160858947388605
2022-01-06,0.0171233126529787
2022-01-07,0.0152145978391908
2022-01-10,0.0148010462822303
2022-01-11,0.0167957832253284
2022-01-12,0.0169119814730418
2022-01-13,0.0167152260143729
2022-01-14,0.0156977770804223
2022-01-17,0.0151286300202801
2022-01-18,0.0164653423173651
2022-01-19,0.0174136149095701
2022-01-20,0.0162839433413263
2022-01-21,0.0135559079134427
2022-01-24,0.0168979333079549
2022-01-25,0.0197050806119088
2022-01-26,0.0174861238351276
2022-01-27,0.0166215639171218
2022-01-28,0.0169071476686516
2022-01-31,0.014783284467737
2022-02-01,0.0124859897097696
2022-02-02,0.012275655624018
2022-02-03,0.0145667054405377
2022-02-04,0.0147806974645611
2022-02-07,0.0160959221229065
2022-02-08,0.0150961410598339
2022-02-09,0.0154748089211317
2022-02-10,0.0161525564448266
2022-02-11,0.0159770540845742
2022-02-14,0.015798556179276
2022-02-15,0.0171360264920343
2022-02-16,0.0167328522506107
2022-02-17,0.0147749463649789
2022-02-18,0.0164316073633131
2022-02-21,0.0160664701227727
2022-02-22,0.0153078439549105
2022-02-23,0.014137492334783
2022-02-24,0.0141149633230351
2022-02-25,0.0171041478640831
2022-03-02,0.017888218901933
2022-03-03,0.0178570023603237
2022-03-04,0.017628082421042
2022-03-07,0.0202760589149776
2022-03-08,0.0183625132473807
2022-03-09,0.0125923778101413
2022-03-10,0.0133739743556505
2022-03-11,0.0107287959041327
2022-03-14,0.0127370255655597
2022-03-15,0.014949724911045
2022-03-16,0.0146878636088717
2022-03-17,0.012237705732754
2022-03-18,0.0120046470370042
2022-03-21,0.0114544361567591
2022-03-22,0.0110503082494558
2022-03-23,0.0102397697750762
2022-03-25,0.010342763951492
2022-03-28,0.0106715749640531
2022-03-29,0.0119218938858147
2022-03-30,0.0130948324218082
2022-03-31,0.0134947221479761
2022-04-04,0.0137959264732803
2022-04-05,0.0138770650773055
2022-04-06,0.0157936867537872
2022-04-07,0.0165670048733434
2022-04-11,0.0167948420203273
2022-04-12,0.0162289696315844
2022-04-13,0.0174898989518208
2022-04-18,0.0174502093024099
2022-04-19,0.0182888649678713
2022-04-20,0.0160677394347309
2022-04-25,0.0150284362173236
2022-04-26,0.0118347871947162
2022-04-27,0.0141529962350945
2022-04-28,0.0143775338145338
2022-05-02,0.0147627676059924
2022-05-03,0.0139717717107496
2022-05-04,0.0113128160702022
2022-05-05,0.0121654016803028
2022-05-09,0.01406691158024
2022-05-10,0.0126027305504182
2022-05-11,0.0116486879226818
2022-05-12,0.0107133656989121
2022-05-16,0.00995286389761012
2022-05-17,0.0103685711473702
2022-05-19,0.0103814945786565
2022-05-23,0.0111183725436862
